"","V1","V2","V3"
"result.573",0.00496631524009239,0.246,0.095
"result.574",0.0392252584458904,0.167,0.095
"result.575",0.0463623494164473,0.161,0.096
"result.576",0.0237207497698531,0.189,0.095
"result.577",0.144668301396715,0.101,0.095
"result.578",0.0135221089172545,0.211,0.095
"result.579",0.190948432077024,0.083,0.095
"result.580",0.0200584687147705,0.196,0.095
"result.581",0.0103900306250967,0.22,0.095
"result.582",1.88789993068534e-07,0.437,0.096
"result.583",0.0387485674013209,0.169,0.095
"result.584",0.0475252040015453,0.16,0.095
"result.585",0.0560486923635819,0.151,0.095
"result.586",0.27547358333242,0.057,0.095
"result.587",0.0523223194951795,0.155,0.095
"result.588",0.0303521391314401,0.179,0.095
"result.589",0.000820905486619286,0.3,0.095
"result.590",0.0140568587378068,0.209,0.095
"result.591",0.0266877982694074,0.184,0.095
"result.592",0.107805987978232,0.118,0.095
"result.593",0.158172590925759,0.095,0.095
"result.594",0.0292562835255114,0.181,0.096
"result.595",0.000158118240976308,0.342,0.095
"result.596",0.0404665095208609,0.167,0.096
"result.597",0.148955081741076,0.099,0.095
"result.598",0.278499568863273,0.056,0.095
"result.599",0.00190111441256567,0.276,0.095
"result.600",0.231184318822636,0.07,0.095
"result.601",0.017677899020557,0.201,0.096
"result.602",0.0013854584420496,0.285,0.095
"result.603",0.108333810754127,0.118,0.095
"result.604",0.0154728932654357,0.206,0.095
"result.605",0.0978528896527847,0.124,0.095
"result.606",0.042175609568102,0.165,0.095
"result.607",0.0126358105585603,0.213,0.095
"result.608",0.00119270355203542,0.291,0.096
"result.609",5.9737599925104e-06,0.397,0.096
"result.610",0.000370188105510379,0.322,0.096
"result.611",0.000142738678561226,0.345,0.095
"result.612",0.167151502236092,0.092,0.095
"result.613",0.0383197957082444,0.169,0.095
"result.614",0.0223747577729043,0.192,0.096
"result.615",0.00247792785290453,0.269,0.096
"result.616",0.000169220461799885,0.341,0.096
"result.617",0.00167028574600599,0.28,0.095
"result.618",0.0035276941108512,0.257,0.095
"result.619",1.98532160073937e-05,0.383,0.096
"result.620",0.00251648125717218,0.268,0.095
"result.621",0.173633850033311,0.09,0.095
"result.622",0.00314104128194651,0.26,0.095
"result.623",0.507173290074412,-0.002,0.095
"result.624",0.0162300921917084,0.204,0.095
"result.625",0.0014298152898147,0.284,0.095
"result.626",0.000142030155977053,0.345,0.096
"result.627",0.0134615323049584,0.211,0.095
"result.628",3.10274552038422e-05,0.376,0.095
"result.629",0.100256322704647,0.122,0.095
"result.630",0.206647264807623,0.078,0.095
"result.631",0.0126243999404514,0.213,0.095
"result.632",0.0325056860947563,0.175,0.095
"result.633",0.00670460770348177,0.235,0.095
"result.634",0.308523119127558,0.048,0.095
"result.635",0.0553839890274742,0.152,0.095
"result.636",0.16098624269536,0.095,0.095
